id_port,nama_nms,nama_lokasi,id_merk,nama_ne,rack,shelf,slot,port,board,user,frekuensi,deskripsi
630,SBCS,DUMAI,1,225_SBCS_DMI_01,0,0,1,,12LSC,TERA,,"3(RX/TX_Tera_Jtn_Bds_Pt NE 230-0-1 192,1)"
631,SBCS,DUMAI,2,225_SBCS_DMI_01,0,0,5,,12LSC,TERA,,"3(RX/TX_Tera_Jtn_Bds_Pt NE 230-0-1 192,1)-1"
632,SBCS,DUMAI,2,225_SBCS_DMI_01,0,0,5,,12LSC,IN,,1(IN/OUT_192.500_To_Pgc_Cka)
633,SBCS,BATAM CENTER,1,254_SBCS3R_STO-BMC_01,0,2,5,,12LSC,TERA,,"3(RX/TX_TERA_BTC-KBL_PT_192,200_TO BTC)"
634,SBCS,BATAM CENTER,1,254_SBCS3R_STO-BMC_01,0,2,5,,12LSC,TERA,,"3(RX/TX_TERA_BTC-KBL_PT_192,200_TO BTC)-1"
635,SBCS,BATAM CENTER,1,254_SBCS3R_STO-BMC_01,0,2,5,,12LSC,IN,,1(IN/OUT-192.100- BTC - DGS)
636,SBCS,BATAM CENTER,1,254_SBCS3R_STO-BMC_01,0,2,5,,12LSC,TERA,,3(RX/TX TERA 100G JT-DGS PT NE 235-0-1 192.1 to DMI)
637,SBCS,BATAM CENTER,2,254_SBCS3R_STO-BMC_01,0,2,9,,12LSC,TERA,,3(RX/TX TERA 100G JT-DGS PT NE 235-0-1 192.1 to DMI)-1
638,SBCS,BATAM CENTER,2,254_SBCS3R_STO-BMC_01,0,2,9,,12LSC,IN,,1(IN/OUT-Freq 192.200- BTC- DGS)
639,SBCS,BUKIT DANGAS,2,255_SBCS3R_STO-BDS_00,0,1,9,,12LSC,TERA,,3(RX/TX Terra BDS to BTC)
640,SBCS,BUKIT DANGAS,1,255_SBCS3R_STO-BDS_00,0,1,1,,12LSC,TERA,,3(RX/TX Terra BDS to BTC)-1
641,SBCS,BUKIT DANGAS,2,255_SBCS3R_STO-BDS_00,0,1,1,,12LSC,IN,,1(IN/OUT-192.100- BDS- STO BTC)
642,SBCS,BUKIT DANGAS,2,255_SBCS3R_STO-BDS_00,0,1,1,,12LSC,TERA,,3(RX/TX TERA 100G JT-DGS (JT 1/2/0/0-DGS 0/0/0/0))
643,SBCS,BUKIT DANGAS,2,255_SBCS3R_STO-BDS_00,0,1,5,,12LSC,TERA,,3(RX/TX TERA 100G JT-DGS (JT 1/2/0/0-DGS 0/0/0/0))-1
644,SBCS,BUKIT DANGAS,2,255_SBCS3R_STO-BDS_00,0,1,5,,12LSC,IN,,1(IN/OUT-192.200 - BDS- STO BTC)
645,SBCS,PEMATANG SIANTAR,1,313_SBCS_Ring 1A_PSR_01,0,3,5,,12LSC,TERA,,3(RX/TX Tera BDS to BTC)
646,SBCS,PEMATANG SIANTAR,1,313_SBCS_Ring 1A_PSR_01,0,3,7,,15LTX,TERA,,3(RX/TX Tera BDS to BTC)-1
647,SBCS,PEMATANG SIANTAR,1,313_SBCS_Ring 1A_PSR_01,0,3,7,,15LTX,IN,,1(IN/OUT)
648,SBCS,PEMATANG SIANTAR,1,313_SBCS_Ring 1A_PSR_01,0,3,7,1,15LTX,METRO,,3(RX1/TX1 Metro Siantar to Tb. Tinggi)
649,SBCS,PEMATANG SIANTAR,1,313_SBCS_Ring 1A_PSR_01,0,3,7,2,15LTX,,,4(RX2/TX2 Metro Siantar to Tb. Tinggi)
650,SBCS,PEMATANG SIANTAR,2,313_SBCS_Ring 1A_PSR_01,0,3,7,3,15LTX,,,5(RX3/TX3)
651,SBCS,PEMATANG SIANTAR,1,313_SBCS_Ring 1A_PSR_01,0,3,7,4,15LTX,,,6(RX4/TX4)
652,SBCS,PEMATANG SIANTAR,2,313_SBCS_Ring 1A_PSR_01,0,3,7,5,15LTX,,,7(RX5/TX5)
653,SBCS,PEMATANG SIANTAR,2,313_SBCS_Ring 1A_PSR_01,0,3,7,6,15LTX,,,8(RX6/TX6)
654,SBCS,PEMATANG SIANTAR,2,313_SBCS_Ring 1A_PSR_01,0,3,7,7,15LTX,,,9(RX7/TX7)
655,SBCS,PEMATANG SIANTAR,2,313_SBCS_Ring 1A_PSR_01,0,3,7,8,15LTX,IDLE,,10(RX8/TX8)
656,SBCS,TEBING TINGGI,1,275_SBCS_Ring 1A_TGI_01,0,2,7,9,15LTX,IDLE,,11(RX9/TX9)
657,SBCS,TEBING TINGGI,2,275_SBCS_Ring 1A_TGI_01,0,2,7,10,15LTX,IDLE,,12(RX10/TX10)
658,SBCS,TEBING TINGGI,2,275_SBCS_Ring 1A_TGI_01,0,2,7,,15LTX,IN,,1(IN/OUT)
659,SBCS,TEBING TINGGI,1,275_SBCS_Ring 1A_TGI_01,0,2,7,1,15LTX,METRO,,3(RX1/TX1 Metro Tebing Tingg to Siantar)
660,SBCS,TEBING TINGGI,2,275_SBCS_Ring 1A_TGI_01,0,2,7,2,15LTX,,,4(RX2/TX2 Metro Tebing Tinggi to Siantar)
661,SBCS,TEBING TINGGI,2,275_SBCS_Ring 1A_TGI_01,0,2,7,3,15LTX,,,5(RX3/TX3)
662,SBCS,TEBING TINGGI,2,275_SBCS_Ring 1A_TGI_01,0,2,7,4,15LTX,,,6(RX4/TX4)
663,SBCS,TEBING TINGGI,1,275_SBCS_Ring 1A_TGI_01,0,2,7,5,15LTX,,,7(RX5/TX5)
664,SBCS,TEBING TINGGI,1,275_SBCS_Ring 1A_TGI_01,0,2,7,6,15LTX,,,8(RX6/TX6)
665,SBCS,TEBING TINGGI,1,275_SBCS_Ring 1A_TGI_01,0,2,7,7,15LTX,,,9(RX7/TX7)
666,SBCS,TEBING TINGGI,1,275_SBCS_Ring 1A_TGI_01,0,2,7,8,15LTX,IDLE,,10(RX8/TX8)
667,SBCS,TALANG KELAPA,1,192_SBCS_TKP_00,0,0,7,9,15LTX,IDLE,,11(RX9/TX9)
668,SBCS,TALANG KELAPA,1,192_SBCS_TKP_00,0,0,30,10,52TOM,IDLE,,12(RX10/TX10)
669,SBCS,TALANG KELAPA,1,192_SBCS_TKP_00,0,0,30,1,52TOM,METRO,,3(RX1/TX1 - ex ME2-D1-TLKA to CES-D1-MTK (cancel))
670,SBCS,TALANG KELAPA,1,192_SBCS_TKP_00,0,0,30,2,52TOM,,,4(RX2/TX2)
671,SBCS,TALANG KELAPA,2,192_SBCS_TKP_00,0,0,30,3,52TOM,,,5(RX3/TX3 - PG-PGP via NETRING TLK RING S5/P5 OTB TIELINE 69-70)
672,SBCS,TALANG KELAPA,2,192_SBCS_TKP_00,0,0,30,4,52TOM,,,6(RX4/TX4 - PG-PGP via NETRING TLK RING S5/P7 OTB TIELINE 71-72)
673,SBCS,TALANG KELAPA,2,192_SBCS_TKP_00,0,0,30,5,52TOM,,,7(RX5/TX5)
674,SBCS,TALANG KELAPA,1,192_SBCS_TKP_00,0,0,30,6,52TOM,,,8(RX6/TX6)
675,SBCS,KALAPA,2,195_SBCS_KLP_00,0,0,30,7,52TOM,,,9(RX7/TX7 - INDOSAT PGP-TJN 1xSTM1)
676,SBCS,KALAPA,2,195_SBCS_KLP_00,0,0,26,8,52TOM,,,10(RX8/TX8 - STM4 HUAWEI SDH TLK-PGP OSN1500)
677,SBCS,KALAPA,1,195_SBCS_KLP_00,0,0,26,1,52TOM,CES,,3(RX1/TX1 - CES- D1-KLPA TO ME-D1-PGP)
678,SBCS,KALAPA,1,195_SBCS_KLP_00,0,0,26,2,52TOM,,,4(RX2/TX2 - CES-D1-KLPA TO CES-D1-MTK)
679,SBCS,KALAPA,2,195_SBCS_KLP_00,0,0,26,3,52TOM,,,5(RX3/TX3 - OLT GPON JEBUS)
680,SBCS,KALAPA,2,195_SBCS_KLP_00,0,0,26,4,52TOM,,,6(RX4/TX4)
681,SBCS,KALAPA,2,195_SBCS_KLP_00,0,0,26,5,52TOM,,,7(RX5/TX5)
682,SBCS,KALAPA,2,195_SBCS_KLP_00,0,0,26,6,52TOM,,,8(RX6/TX6)
683,SBCS,KALAPA,1,195_SBCS_KLP_00,0,0,26,7,52TOM,,,9(RX7/TX7)
684,SBCS,KALAPA,2,195_SBCS_KLP_00,0,0,29,8,52TOM,IDLE,,10(RX8/TX8)
685,SBCS,KALAPA,2,195_SBCS_KLP_00,0,0,29,1,52TOM,IDLE,,3(RX1/TX1)
686,SBCS,KALAPA,2,195_SBCS_KLP_00,0,0,29,2,52TOM,,,4(RX2/TX2)
687,SBCS,KALAPA,1,195_SBCS_KLP_00,0,0,29,3,52TOM,,,5(RX3/TX3)
688,SBCS,KALAPA,1,195_SBCS_KLP_00,0,0,29,4,52TOM,,,6(RX4/TX4)
689,SBCS,KALAPA,2,195_SBCS_KLP_00,0,0,29,5,52TOM,,,7(RX5/TX5)
690,SBCS,KALAPA,2,195_SBCS_KLP_00,0,0,29,6,52TOM,,,8(RX6/TX6)
691,SBCS,MUNTOK,1,194_SBCS_MTK_01,0,0,29,7,52TOM,,,9(RX7/TX7)
692,SBCS,MUNTOK,2,194_SBCS_MTK_01,0,0,26,8,52TOM,IDLE,,10(RX8/TX8)
693,SBCS,MUNTOK,1,194_SBCS_MTK_01,0,0,26,1,52TOM,IDLE,,3(RX1/TX1)
694,SBCS,MUNTOK,1,194_SBCS_MTK_01,0,0,26,2,52TOM,,,4(RX2/TX2)
695,SBCS,MUNTOK,1,194_SBCS_MTK_01,0,0,26,3,52TOM,,,5(RX3/TX3)
696,SBCS,MUNTOK,1,194_SBCS_MTK_01,0,0,26,4,52TOM,,,6(RX4/TX4)
697,SBCS,MUNTOK,2,194_SBCS_MTK_01,0,0,26,5,52TOM,,,7(RX5/TX5)
698,SBCS,MUNTOK,2,194_SBCS_MTK_01,0,0,26,6,52TOM,,,8(RX6/TX6)
699,SBCS,MUNTOK,1,194_SBCS_MTK_01,0,0,26,7,52TOM,,,9(RX7/TX7)
700,SBCS,MUNTOK,2,194_SBCS_MTK_01,0,0,29,8,52TOM,IDLE,,10(RX8/TX8)
701,SBCS,MUNTOK,2,194_SBCS_MTK_01,0,0,29,1,52TOM,CES,,3(RX1/TX1 - CES-D1-MTK TO ME2-D1-TLKA -cancel)
702,SBCS,MUNTOK,1,194_SBCS_MTK_01,0,0,29,2,52TOM,,,4(RX2/TX2 - DATIN MENTOK L2 SWITCH to ME-D1-PGPA 1-2-7)
703,SBCS,MUNTOK,1,194_SBCS_MTK_01,0,0,29,3,52TOM,,,5(RX3/TX3 - CES-D1-MTK TO CES-D1-KLP)
704,SBCS,MUNTOK,2,194_SBCS_MTK_01,0,0,29,4,52TOM,,,6(RX4/TX4)
705,SBCS,MUNTOK,1,194_SBCS_MTK_01,0,0,29,5,52TOM,,,7(RX5/TX5)
706,SBCS,MUNTOK,2,194_SBCS_MTK_01,0,0,29,6,52TOM,,,8(RX6/TX6 - OLT GPON C300 MENTOK)
707,SBCS,PANGKAL PINANG,1,187_SBCS3R_STO-PKP_00,0,0,29,7,52TOM,,,9(RX7/TX7)
708,SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,8,8,52TOM,IDLE,,10(RX8/TX8)
709,SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,8,1,52TOM,DATIN,,3(RX1/TX1 - DATIN KOBA)
710,SBCS,PANGKAL PINANG,1,187_SBCS3R_STO-PKP_00,0,0,8,2,52TOM,,,4(RX2/TX2 - CES-D1-TBI)
711,SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,8,3,52TOM,,,5(RX3/TX3 - CES-D1-KBA)
712,SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,8,4,52TOM,,,6(RX4/TX4 - PROPOSE OSASE PSRN)
713,SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,8,5,52TOM,,,7(RX5/TX5 - OLT C300 KOBA)
714,SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,8,6,52TOM,,,8(RX6/TX6 - OLT STO TOBOALI)
715,SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,8,7,52TOM,,,9(RX7/TX7 - P2P  PORT #7#8)
716,SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,27,8,52TOM,NMS,,10(RX8/TX8 - LAN NMS TBI)
717,SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,27,1,52TOM,CES,,3(RX1/TX1 - CES-D1-KLPA)
718,SBCS,PANGKAL PINANG,1,187_SBCS3R_STO-PKP_00,0,0,27,2,52TOM,,,4(RX2/TX2 - OLT GPON JEBUS)
719,SBCS,PANGKAL PINANG,1,187_SBCS3R_STO-PKP_00,0,0,27,3,52TOM,,,5(RX3/TX3 - IDLE)
720,SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,27,4,52TOM,,,6(RX4/TX4 - IDLE)
721,SBCS,PANGKAL PINANG,1,187_SBCS3R_STO-PKP_00,0,0,27,5,52TOM,,,7(RX5/TX5 - PROPOSE TRUNK PKP-BLY via PESAREN)
722,SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,27,6,52TOM,,,8(RX6/TX6 - OLT-C300 MENTOK)
723,SBCS,TOBOALI,2,183_SBCS3R_NOC-TBI_00,0,0,27,7,52TOM,,,9(RX7/TX7 - INDOSAT PGP-TJN 1xSTM1)
724,SBCS,TOBOALI,2,183_SBCS3R_NOC-TBI_00,0,0,2,8,52TOM,,,10(RX8/TX8 - STM4 HUAWEI SDH TLK-PGP OSN1500)
725,SBCS,TOBOALI,1,183_SBCS3R_NOC-TBI_00,0,0,2,1,52TOM,DATIN,,3(RX1/TX1 - DATIN TOBOALI)
726,SBCS,TOBOALI,1,183_SBCS3R_NOC-TBI_00,0,0,2,2,52TOM,,,4(RX2/TX2 - OLT STO TOBOALI)
727,SBCS,TOBOALI,1,183_SBCS3R_NOC-TBI_00,0,0,2,3,52TOM,,,5(RX3/TX3)
728,SBCS,TOBOALI,1,183_SBCS3R_NOC-TBI_00,0,0,2,4,52TOM,,,6(RX4/TX4)
729,SBCS,TOBOALI,1,183_SBCS3R_NOC-TBI_00,0,0,2,5,52TOM,,,7(RX5/TX5)
730,SBCS,TOBOALI,1,183_SBCS3R_NOC-TBI_00,0,0,2,6,52TOM,,,8(RX6/TX6)
731,SBCS,KOBA,2,185_SBCS3R_STO-KB_00,0,0,2,7,52TOM,,,9(RX7/TX7)
732,SBCS,KOBA,1,185_SBCS3R_STO-KB_00,0,0,4,8,52TOM,,,10(RX8/TX8 LAN NMS)
733,SBCS,KOBA,2,185_SBCS3R_STO-KB_00,0,0,4,1,52TOM,,,3(RX1/TX2 - L2 SWITCH KOBA)
734,SBCS,KOBA,2,185_SBCS3R_STO-KB_00,0,0,4,2,52TOM,,,4(RX2/TX2 - CES-D1-KBA)
735,SBCS,KOBA,1,185_SBCS3R_STO-KB_00,0,0,4,3,52TOM,,,5(RX3/TX3 - OLT C300 KOBA)
736,SBCS,KOBA,2,185_SBCS3R_STO-KB_00,0,0,4,4,52TOM,,,6(RX4/TX4)
737,SBCS,KOBA,2,185_SBCS3R_STO-KB_00,0,0,4,5,52TOM,,,7(RX5/TX5)
738,SBCS,KOBA,2,185_SBCS3R_STO-KB_00,0,0,4,6,52TOM,,,8(RX6/TX6)
739,SBCS,PESAREN,1,188_SBCS3R_NOC-PSN_00,0,0,4,7,52TOM,,,9(RX7/TX7)
740,SBCS,PESAREN,2,188_SBCS3R_NOC-PSN_00,0,0,8,8,52TOM,IDLE,,10(RX8/TX8)
741,SBCS,PESAREN,2,188_SBCS3R_NOC-PSN_00,0,0,8,1,52TOM,IDLE,,3(RX1/TX1)
742,SBCS,PESAREN,2,188_SBCS3R_NOC-PSN_00,0,0,8,2,52TOM,,,4(RX2/TX2)
743,SBCS,PESAREN,2,188_SBCS3R_NOC-PSN_00,0,0,8,3,52TOM,,,5(RX3/TX3)
744,SBCS,PESAREN,1,188_SBCS3R_NOC-PSN_00,0,0,8,4,52TOM,,,6(RX4/TX4)
745,SBCS,PESAREN,2,188_SBCS3R_NOC-PSN_00,0,0,8,5,52TOM,,,7(RX5/TX5)
746,SBCS,PESAREN,1,188_SBCS3R_NOC-PSN_00,0,0,8,6,52TOM,,,8(RX6/TX6)
747,SBCS,PALEMBANG,1,244_SBCS_PGC_02,0,0,8,7,52TOM,,,9(RX7/TX7)
748,SBCS,PALEMBANG,1,244_SBCS_PGC_02,0,0,19,8,52TOM,IDLE,,10(RX8/TX8)
749,SBCS,PALEMBANG,1,244_SBCS_PGC_02,0,0,19,1,52TOM,METRO,,3(RX1/TX1 METRO PGC to CES BELINYU TC di PESAREN)
750,SBCS,PALEMBANG,1,244_SBCS_PGC_02,0,0,19,2,52TOM,,,4(RX2/TX2)
751,SBCS,PALEMBANG,2,244_SBCS_PGC_02,0,0,19,3,52TOM,,,5(RX3/TX3)
752,SBCS,PALEMBANG,2,244_SBCS_PGC_02,0,0,19,4,52TOM,,,6(RX4/TX4)
753,SBCS,PALEMBANG,2,244_SBCS_PGC_02,0,0,19,5,52TOM,,,7(RX5/TX5)
754,SBCS,PALEMBANG,1,244_SBCS_PGC_02,0,0,19,6,52TOM,,,8(RX6/TX6)
755,SBCS,TALANG KELAPA,2,192_SBCS_TKP_00,0,0,19,7,52TOM,,,9(RX7/TX7)
756,SBCS,TALANG KELAPA,1,192_SBCS_TKP_00,0,0,29,8,52TQX,IDLE,,10(RX8/TX8)
757,SBCS,TALANG KELAPA,2,192_SBCS_TKP_00,0,0,29,1,52TQX,METRO,,3(RX1/TX1 - TRUNK_ME3-D1-TLKA/4/1/2_ME-D1-PGPA/GE-2/1/2)
758,SBCS,TALANG KELAPA,2,192_SBCS_TKP_00,0,0,29,2,52TQX,TSEL,,4(RX2/TX2 - STM64 TELKOMSEL TLK-PGP)
759,SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,29,3,52TQX,TSEL,,5(RX3/TX3 - 10G TSEL TLK-PGP-CKA-TBS)
760,SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,1,4,52TQX,,,6(RX4/TX4 - NO XFP)
761,SBCS,PANGKAL PINANG,1,187_SBCS3R_STO-PKP_00,0,0,1,1,52TQX,METRO,,3(RX1/TX1 - TRUNK 10G ME-D1-PGPA to ME-D1-TJKA via JATINEGARA)
762,SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,1,2,52TQX,,,4(RX2/TX2 - TRAFIK IUCS TELKOMSEL PG-JKT TBS)
763,SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,1,3,52TQX,TSEL,,5(RX3/TX3 - TELSEL P.PINANG_BUARAN_JTN_193.100 PORT 6)
764,SBCS,PANGKAL PINANG,1,187_SBCS3R_STO-PKP_00,0,0,26,4,52TQX,,,6(RX4/TX4)
765,SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,26,1,52TQX,METRO,,3(RX1/TX1 - TRUNK_ME3-D1-TLKA/4/1/2_ME-D1-PGPA/GE-2/1/2)
766,SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,26,2,52TQX,TSEL,,4(RX2/TX2 - STM64 TELKOMSEL TLK-PGP)
767,SBCS,PESAREN,1,188_SBCS3R_NOC-PSN_00,0,0,26,3,52TQX,,,5(RX3/TX3 - TELKOMSEL TLK-PGP-CKA-TBS)
768,SBCS,PESAREN,2,188_SBCS3R_NOC-PSN_00,0,0,1,4,52TQX,,,6(RX4/TX4 - IDLE NO XFP)
769,SBCS,PESAREN,1,188_SBCS3R_NOC-PSN_00,0,0,1,1,52TQX,IDLE,,3(RX1/TX1)
770,SBCS,PESAREN,1,188_SBCS3R_NOC-PSN_00,0,0,1,2,52TQX,,,4(RX2/TX2_ME PGPA 2/1/1 - PGCA 3/1/2 kontingensi (TC 258_TQX-13#1))
771,SBCS,LAMPUNG,1,242_SBCS_BLP_00,0,0,1,3,52TQX,,,5(RX3/TX3)
772,SBCS,LAMPUNG,1,242_SBCS_BLP_00,0,0,25,4,52TQX,,,6(RX4/TX4_TSEL JB-DLD kaki ke-3 (TC 258_14#3))
773,SBCS,LAMPUNG,1,242_SBCS_BLP_00,0,0,25,1,52TQX,,,3(RX1/TX1-METRO TJP_3/1/1-BDL_4/1/4)
774,SBCS,LAMPUNG,1,242_SBCS_BLP_00,0,0,25,2,52TQX,,,4(RX2/TX2)
775,SBCS,PALEMBANG,1,244_SBCS_PGC_02,0,0,25,3,52TQX,,,5(RX3/TX3 (EKSPAND TRUNK METRO BDL-PGC #3))
776,SBCS,PALEMBANG,1,244_SBCS_PGC_02,0,0,5,4,54TSC,,,6(RX4/TX4 (EKSPAND TRUNK METRO BDL-PGC #4))
777,SBCS,PALEMBANG,1,244_SBCS_PGC_02,0,0,5,,54TSC,TERA,,3(RX1/TX1_TERA PBR_0/1/0/0-PG_0/6/0/0)
778,SBCS,PALEMBANG,1,244_SBCS_PGC_02,0,0,18,,54TSC,TERA,,3(RX1/TX1_TERA PBR_0/1/0/0-PG_0/6/0/0)-1
779,SBCS,PEKANBARU,2,250_SBCS_PKB_01,0,0,18,,54TSC,TERA,,3(RX1/TX1_TERA PGC_0/4/0/0 to PE_BTC_GW_0/10/0/0)
780,SBCS,PEKANBARU,2,250_SBCS_PKB_01,0,0,23,,54TSC,TERA,,3(RX1/TX1_TERA PGC_0/4/0/0 to PE_BTC_GW_0/10/0/0)-1
781,SBCS,DUMAI,1,252_SBCS_DMI_02,0,0,23,,54TSC,TERA,,3(RX1/TX1_TERA PBR_0/1/0/0-PGC_0/6/0/0)
782,SBCS,DUMAI,2,252_SBCS_DMI_02,0,0,30,,54TSC,TERA,,3(RX1/TX1_TERA PBR_0/1/0/0-PGC_0/6/0/0)-1
783,SBCS,DUMAI,1,252_SBCS_DMI_02,0,0,30,,54TSC,IDLE,,3(RX1/TX1)
784,SBCS,DUMAI,1,252_SBCS_DMI_02,0,0,32,,54TSC,IDLE,,3(RX1/TX1)-1
785,SBCS,BATAM CENTER,1,259_SBCS3R_BMC_00,0,0,32,,54TSC,TERA,,3(RX1/TX1 hub T_BDS_0/15/0/0-T_PBR_0/6/0/0)
786,SBCS,BATAM CENTER,1,259_SBCS3R_BMC_00,0,0,20,,54TSC,TERA,,3(RX1/TX1 hub T_BDS_0/15/0/0-T_PBR_0/6/0/0)-1
787,SBCS,BATAM CENTER,1,259_SBCS3R_BMC_00,0,0,20,,54TSC,TERA,,3(RX1/TX1_TERA PG_0/4/0/0-PE3_BTC_GW0/10/0/0)
788,SBCS,BATAM CENTER,1,259_SBCS3R_BMC_00,0,0,31,,54TSC,TERA,,3(RX1/TX1_TERA PG_0/4/0/0-PE3_BTC_GW0/10/0/0)-1
789,SBCS,BATAM CENTER,1,259_SBCS3R_BMC_00,0,0,31,,54TSC,,,3(RX1/TX1_STO CKA-STO BTC_1)
790,SBCS,BATAM CENTER,2,259_SBCS3R_BMC_00,0,0,33,,54TSC,,,3(RX1/TX1_STO CKA-STO BTC_1)-1
791,SBCS,BATAM CENTER,1,259_SBCS3R_BMC_00,0,0,33,,54TSC,,,3(RX1/TX1_STO CKA-STO BTC_2)
792,SBCS,BATAM CENTER,1,259_SBCS3R_BMC_00,0,0,36,,54TSC,,,3(RX1/TX1_STO CKA-STO BTC_2)-1
793,SBCS,CIKUPA,2,256_SBCS3R_STO-CKA_01,0,0,36,,54TSC,,,3(RX1/TX1_STO CKA-STO BTC_3)
794,SBCS,CIKUPA,1,256_SBCS3R_STO-CKA_01,0,0,25,,54TSC,,,3(RX1/TX1_STO CKA-STO BTC_3)-1
795,SBCS,CIKUPA,2,256_SBCS3R_STO-CKA_01,0,0,25,,54TSC,,,3(RX1/TX1_STO CKA-STO BTC_1)
796,SBCS,CIKUPA,2,256_SBCS3R_STO-CKA_01,0,0,26,,54TSC,,,3(RX1/TX1_STO CKA-STO BTC_1)-1
797,SBCS,CIKUPA,1,256_SBCS3R_STO-CKA_01,0,0,26,,54TSC,,,3(RX1/TX1_STO CKA-STO BTC_2)
798,SBCS,CIKUPA,1,256_SBCS3R_STO-CKA_01,0,0,27,,54TSC,,,3(RX1/TX1_STO CKA-STO BTC_2)-1
799,SBCS,PESAREN,1,258_SBCS_NOC_PS,0,0,27,,54TSC,,,3(RX1/TX1_STO CKA-STO BTC_3)
800,SBCS,PESAREN,2,258_SBCS_NOC_PS,0,0,21,,54TSC,,,3(RX1/TX1_STO CKA-STO BTC_3)-1
801,SBCS,PESAREN,2,258_SBCS_NOC_PS,0,0,21,,54TSC,,,3(RX1/TX1_STO CKA-NOC PSN_1)
802,SBCS,PESAREN,1,258_SBCS_NOC_PS,0,0,22,,54TSC,,,3(RX1/TX1_STO CKA-NOC PSN_1)-1
803,SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,22,,54TSC,,,3(RX1/TX1_STO CKA-NOC PSN_2)
804,SBCS,PANGKAL PINANG,1,187_SBCS3R_STO-PKP_00,0,0,4,,55TQX,,,3(RX1/TX1_STO CKA-NOC PSN_2)-1
805,SBCS,PANGKAL PINANG,1,187_SBCS3R_STO-PKP_00,0,0,4,1,55TQX,,,3(RX1/TX1_ME PGPA 2/1/1 - PGCA 3/1/2 kontingensi)
806,SBCS,PANGKAL PINANG,1,187_SBCS3R_STO-PKP_00,0,0,4,2,55TQX,,,4(RX2/TX2)
807,SBCS,PANGKAL PINANG,2,187_SBCS3R_STO-PKP_00,0,0,4,3,55TQX,,,5(RX3/TX3)
808,SBCS,PANGKAL PINANG,1,187_SBCS3R_STO-PKP_00,0,0,7,4,55TQX,TSEL,,6(RX4/TX4_TSEL JB-DLD kaki ke-3 TC LTX slot-21 port-4)
809,SBCS,PANGKAL PINANG,1,187_SBCS3R_STO-PKP_00,0,0,7,1,55TQX,IDLE,,3(RX1/TX1)
810,SBCS,PANGKAL PINANG,1,187_SBCS3R_STO-PKP_00,0,0,7,2,55TQX,,,4(RX2/TX2)
811,SBCS,TOBOALI,2,183_SBCS3R_NOC-TBI_00,0,0,7,3,55TQX,,,5(RX3/TX3)
812,SBCS,TOBOALI,2,183_SBCS3R_NOC-TBI_00,0,0,1,4,55TQX,,,6(RX4/TX4)
813,SBCS,TOBOALI,2,183_SBCS3R_NOC-TBI_00,0,0,1,1,55TQX,METRO,,3(RX1/TX1 - 10G ME_D1_PGPA TO ME_D1_TJKA)
814,SBCS,TOBOALI,1,183_SBCS3R_NOC-TBI_00,0,0,1,2,55TQX,,,4(RX2/TX2 - 10G TSEL TLK-PGP-CKA-TBS)
815,SBCS,KOBA,1,185_SBCS3R_STO-KB_00,0,0,1,3,55TQX,,,5(Port_3_TSEL PKP-Buaran_PT_192.3#03_to_Ancl_Pt_Jtn_193.1#01)
816,SBCS,KOBA,1,185_SBCS3R_STO-KB_00,0,0,1,4,55TQX,,,6(RX4/TX4)
817,SBCS,KOBA,2,185_SBCS3R_STO-KB_00,0,0,1,1,55TQX,IDLE,,3(RX1/TX1)
818,SBCS,KOBA,1,185_SBCS3R_STO-KB_00,0,0,1,2,55TQX,,,4(RX2/TX2)
819,SBCS,DUMAI,1,252_SBCS_DMI_02,0,0,1,3,55TQX,,,5(RX3/TX3)
820,SBCS,DUMAI,1,252_SBCS_DMI_02,0,0,4,4,55TQX,,,6(RX4/TX4)
821,SBCS,DUMAI,2,252_SBCS_DMI_02,0,0,4,1,55TQX,IDLE,,3(RX1/TX1)
822,SBCS,DUMAI,2,252_SBCS_DMI_02,0,0,4,2,55TQX,,,4(RX2/TX2)
823,SBCS,DUMAI,2,252_SBCS_DMI_02,0,0,4,3,55TQX,,,5(RX3/TX3 TSEL JB-DLD TC 17#3)
